url,volume,date,utterance,speaker,reo,ambiguous,other,percent,text
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929915;page=ssd;view=plaintext;seq=391;num=383,273,"Wednesday, 17th July, 1946",426,The Hon. Mr. TIRIKATENE,9,4,1,90,"Ma nga him e whakaatu mai mehemea he pai he kino ranei, kei roto—"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929923;page=ssd;view=plaintext;seq=690;num=680,274,"Thursday, 5th September, 1940",381,Mr. MACDONALD,4,0,3,57.14,"Building-timber includes totara, matai, rimu, and kauri."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929931;page=ssd;view=plaintext;seq=175;num=167,275,"Wednesday, 25th September, 1946",221,The Hon. Mr. TIRIKATENE,19,9,3,86.36,"E te Pika, tena hoe me to iwi Maori Una koe me kingi Koroki me Te Puea me nga iwi o Waikato-Maniapoto ntii tonu me o koutou marae. Tena Jtoutou katoa."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929931;page=ssd;view=plaintext;seq=175;num=167,275,"Wednesday, 25th September, 1946",254,Mr. RATANA,8,3,4,66.67,"E te Pika, E aku iwi o Waikato tena koutou, Una hunt nit, Una koutou —"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929931;page=ssd;view=plaintext;seq=175;num=167,275,"Wednesday, 25th September, 1946",278,Mr. PAIKEA,14,12,8,63.64,"E nga iwi o te mottt, ki x koutoa e Waikato tena koutoa. Tenei kei tt tu fit i >i a at it taku reo mihi mo tenet fare IMO U Piri o Waikato."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929931;page=ssd;view=plaintext;seq=175;num=167,275,"Wednesday, 25th September, 1946",283,Mr. PAIKEA,9,2,0,100,"E te iwi o Waikato tena Routou, tena koutoa, tena koutoa—"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929931;page=ssd;view=plaintext;seq=592;num=584,275,"Wednesday, 9th October, 1946",371,The Hon. Mr. TIRIKATENE,51,10,3,94.44,"JohnTekao, John Pere, Tiaki, Ko Te Hau, Matiaha, Ihaia, Waruwarutu, Topi, Ko Rirawa, Korehe, Ko te Poriohua, Wiremu, Ko Hape, Pukana Pukunui, Tuauau Manahe, Tuahuru, Te Hau, Ko te Uki, Ko te tohu tenei o Taiaroa, O Maopo, Paora Tau, Tainui, Koti, Karetai, Pohau, Wiremu Te Raki, Solomon Pohio, Te Whaikai Pokere, Rangiuhakana, Potiki, Tiari Weteri, Ko Tare te Haruru, Haereroa, Tiraki, Te Matahara."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929931;page=ssd;view=plaintext;seq=592;num=584,275,"Wednesday, 9th October, 1946",373,The Hon. Mr. TIRIKATENE,10,3,6,62.5,"Taiaroa and Solomon for Topi Kihau, son of Tuhawaiki Te Korako. Nga ingoa o te Kai-titiro—witnesses: N. A."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929949;page=ssd;view=plaintext;seq=17;num=9,276,"Thursday, 20th June, 1947",80,The Hon. Mr. TIRIKATENE (Member of the Executive Council representing the Native Kace),8,7,2,80,"Speaker, he kupu aroha enei na roto i te parekaivakawa ki to tatou rangaiira ki a Raniera."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929949;page=ssd;view=plaintext;seq=17;num=9,276,"Thursday, 20th June, 1947",83,The Hon. Mr. TIRIKATENE (Member of the Executive Council representing the Native Kace),5,6,1,83.33,"Ko te pohatu uhakamaharatanga ki a ia, ko te Mannga o Aorangi."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929949;page=ssd;view=plaintext;seq=277;num=269,276,"Tuesday, 8th July, 1947",14,Mr. OMAN A,103,49,1,99.04,"E te Pika, kei te mihi ahau ki a koe me nga honore mema o tenei IVhare, mo koutou i whakaae kia horero Maori ahau. Me penei aku horero, ma roto ia koe. E te Pika, e mihi ana ahau ki nga hau e wha o te motu, Tairawhiti, Taitokerau, Taihauauru, Waipounamu, whiti atu ki a koutou e noho mai na i runga o Wharekauri. Ki a koutou kua pa he aitua, kanui te aroha, kanui taku aroha ki te hoa wahine, me nga tamariki a Tama Matiu. Ko te mate tuarua tenei i roto i te waipuke o Wairarapa. Kei te tuku atu ahau i taku reo aroha ki tana whanau me tana tama, i na noa nei ka hoki mai i Hapani. Kaati i konei. Taku inoi, kia tau iho nga manaakitanga, a to tatou Ariki, Matua, Tama, Wairau Tapu me nga A nahera Pono, Mangai hei tautoko aianei ake ae."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929949;page=ssd;view=plaintext;seq=332;num=324,276,"Wednesday, 9th July, 1947",417,The Hon. Mr. TIRIKATENE,123,66,6,95.35,"te Pika, hei te mihi ahau ki a koe me nga honore tnema o tenei Whare mo koutou i whakaae kia korero Maori ahau. Ma roto i a koe e te Pika, ka mihi ai ahau ki nga hait e wha o te motu nei; ki Te Waipounamu, Tairawhiti, Taitokerau me te Taihauauru, whiti atu ki a koutou e noho mai na i runga i Wharekauri. Kei te tautoko ahau i nga mihi a loku hoa mema, a te mema mo te Tairawhiti, ara mo nga aitua kua pa ki a tatou ki te iwi Maori. Ka nui te aroha ki a koutou o Nuhaka i te matenga o a koutou tamariki, a toe atu ki te weranga o nga tamariki pakeha i te hotera o Franz Joseph Glacier, a me te waipuke o Wairarapa. Kei te tino mihi atu ahau ki a koutou katoa e tu mokemoke ana i nga mate kua pa mai nei ki a tatou ki te iwi Maori. Kei te tuku atu ahau i taku reo aroha, ki nga whanau e rua te matenga o koutou matua rangatira i te waipuke o Wairarapa. Kaati e te iwi, tena koutou katoa."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929949;page=ssd;view=plaintext;seq=461;num=451,276,"Friday, 11th July, 1947",256,Mr. PAIKEA,41,20,3,93.18,"E nga iwi o nga hau e wha, tena koutou. Tena koutou i o tatou mate kua hinga ki runga i o tatou mate puta noa te motu. Tenei matou a koutou tatnariki kei te mihi atu ki a koutou mo koutou i whakaae kia hoki mai ano hex ringaringa hex waewae mo koutou ki roto i te Whare Paremata. Na reira, tena koutou."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929949;page=ssd;view=plaintext;seq=461;num=451,276,"Friday, 11th July, 1947",263,Mr. PAIKEA,17,11,0,100,"He toa taua mate taua, he toa piki pari mate pari, he toa piki rakau, he kai na te pakiaka. He toa ngaki kai, na te huhu tena."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929956;page=ssd;view=plaintext;seq=238;num=230,277,"Thursday, 7th August, 1947",49,The Hon. Mr. TIRIKATENE (Member of the Executive Council representing the Native Race),6,2,0,100,"Haere e koro, haere ki te kainga tuturu."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929956;page=ssd;view=plaintext;seq=238;num=230,277,"Thursday, 7th August, 1947",52,The Hon. Mr. TIRIKATENE (Member of the Executive Council representing the Native Race),7,6,0,100,"Na Ihoa i homai, na Ihoa i tango atu kia whakapaingia tona ingoa."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019929956;page=ssd;view=plaintext;seq=303;num=295,277,"Wednesday, 13th August, 1947",51,Mr. SULLIVAN (Bay of Plenty),16,1,7,69.57,"The four beneficiaries are Tamati Wharetakahia Hiki, Takatua Wharetakahia Hiki, Te Araiwini Wharetakahia Hiki, all of Ruatoki, and Paora Te Wiremu Waaka, of Waiohou."
/cgi/ssd?id=uc1.32106019929964;page=ssd;view=plaintext;seq=673;num=665,278,"Tuesday, 30th September, 1947",66,The Hon. Mr. TIRIKATENE (Member of the Executive Council representing the Native Race),6,2,0,100,"Haere e koro, haere ki te kainga tuturu."
/cgi/ssd?id=uc1.a0001757772;page=ssd;view=plaintext;seq=953;num=945,279,"Tuesday, 25th November, 1947",51,The Right Hon. Mr. FRASER (Prime Minister),5,1,5,50,"Ka whawhai tonu ake 1 ake 1 ake 1 '', meaning, “"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841334;page=ssd;view=plaintext;seq=28;num=20,280,"Wednesday, 23rd June, 194S",91,The Hon. Mr. T1RIKATENE (Member of the Executive Council representing the Maori Race),11,9,1,91.67,E okioki e Koro. Waiho ma o mahi whakamiharo hoe e hapai i roto o nga ra e haere tnai nei.
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841334;page=ssd;view=plaintext;seq=475;num=469,280,"Friday, 9th July, 1948",141,Mr. RATANA,78,50,10,88.64,"E nga iwi e nga hapit lena koutou. Tuatahi e tnihi ana ahau ki te kai tuotini me te kai tautoko i nga take i puaki i te Kawana Tianara i te Whare. E hari ana hoki an i nga rongo whakawhiti tnai o to talou Kingi me te Kuini me to, raua Kotiro ki Niu Tireni. E lino kaha ana hoki toku tumanako me toku iwi Maori ki a talu te Kingi ki nga wahi tapu ara i whaii'hai ai nga Maori ki nga hoia a te Kuini. I whakaiaua ai nga he o aita whawhai ki nga Maori. Ka murua nga whenua o te Maori. Otira i tenei ra ka ara te Komihana ka ata whiriu'hiria enei take e tenei Kawanatanga Reipa ka kitea i riro he nga whenua o te Maori, no reira, kia ora."
/cgi/ssd?id=uc1.32106019841334;page=ssd;view=plaintext;seq=688;num=682,280,"Friday, 16th July, 1948",531,The Hon. Mr. TIRIKATENE,8,9,3,72.73,"E men kino ki ie korero u'hanui, te kai korero ki tetahi kaupapa kahore e marama ana ki a ia."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841342;page=ssd;view=plaintext;seq=327;num=1089,281,"Friday, 30th July, 1948",600,The Hon. Mr. TIRIKATENE (Member of the Executive Council representing the Maori Race),13,6,2,86.67,"I would say, Haere e koro hi roto i te whenua whakaari, hono atu ki te >nii tanga o te iwi."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841359;page=ssd;view=plaintext;seq=589;num=2181,282,"Friday, 10th September, 1948",162,The DEPUTY S P E A K E R,19,17,7,73.08,"E nga iwi o nga linn e who, tena koutou, i o tatou mate. Hacre e nga mate, haere. Tcnei niatou a kouiou tatnariki te mi hi atu ki o koutou, me te inoi mehemea he take a koutoii tukuna mai kia tnatou."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841359;page=ssd;view=plaintext;seq=589;num=2181,282,"Friday, 10th September, 1948",165,The DEPUTY S P E A K E R,4,0,0,100,tena koe! tena koe!
/cgi/ssd?id=uc1.32106019841375;page=ssd;view=plaintext;seq=822;num=4228,284,"Wednesday, 1st December, 1948",211,Mr. KEARINS (Waimarino),4,0,3,57.14,"Maniapoto, the Tuwharetoa, and the Ngati Maru."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841409;page=ssd;view=plaintext;seq=113;num=1717,287,"Wednesday, 31st August, 1949",65,The Hon. Mr. TIRIKATENE (Member of the Executive Council Representing the Maori Race),8,0,6,57.14,"namely, the Ngati Tama, the Ngati Mutunga, and the Ngati Maru and Te Atiawa."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841409;page=ssd;view=plaintext;seq=300;num=1904,287,"Wednesday, 7th September, 1949",442,Mr. PAIKEA,25,17,3,89.29,"E nga iwi o te molu, Una koutou. Tena koutou i nga mate kua hinga nei ki runga i o . ifon marae. Ahakoa ko ahau anake ka korero atu ki a koutou ko ahau a Tirikatene, a Omana, a Ratana. No reira, tena ra koutou."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841409;page=ssd;view=plaintext;seq=300;num=1904,287,"Wednesday, 7th September, 1949",444,Mr. PAIKEA,16,10,2,88.89,"He toa tana mate taua, he toa piki pari male pari, he toa piki rakau, he kai na te pakiaha. He toa ngaki kai, na te hnhu tena."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841409;page=ssd;view=plaintext;seq=300;num=1904,287,"Wednesday, 7th September, 1949",445,Mr. HOLYOAKE (Pahiatua),8,4,1,88.89,"Miia Pika, e hoa ma, kaore an e mohio ki te horero Maori."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841417;page=ssd;view=plaintext;seq=351;num=2837,288,"Friday, 14th October, 1949",23,The Hon. Mr. TIRIKATENE,170,104,16,91.4,"Matiu, nut atii te mokemoke kei runga i o hoa e noho ake nei i roto i tenei whareuwianga, ki nga pakeha me o hoa tuturii, a Tiaki Uinaiia, a Tapihana Paikea me ahau, ki a hoe kua ngaro atu i rolo i nga mahi nunui o te taha i tend whare me te Haahi Ratana. Ahakoa, kua takoto nga mihi i runga i a hoe i to tatou tnarae, me mihi ano ki a hoe, i roto i tenei u-hare i whakaingoatia e to kui, te pani, te whaea o to taua matua, a nana i whakapumau te ingoa, Te Ana Raiona. Koia e Matin, e te hoa, haere i rolo i tenei ra, whai atu i o tupuna, matua, me nga tamariki a Tumatauenga. Whai atu i a Paikea me to tuakana, Tokouru, whai atu i te Mangai, ki te kahiti ariki wairua, i tc torona o Ihoa. Kati nga mihi ki a koe. E Tiaki, e Tapihana, tena korua i te ahuatanga o Matiu kua ngaro atu i mua i a tatou i roto i tenei ra. E nga iwi o te main, tena koutou i tenei ailua nui kua pa ki te motn. E nga iwi o Te Taihauauru, tena koutou i te itgaronga o Matiu Ratana i nga tikanga o te Whare Paremata. Kua nolw pani koutou, koia te mihi atu ki a koiiloit. Kia u, kia manawanui. E te whanan, e. Iriaka me ena o a tatou tamariki, kia u, kia tiaho ano te maramatanga ki runga ki a koutou. E le morehu nui tonu, e te Haahi, kia «, kia pono i mua i o tatou ariki me te whakamoemiti ki te Mangai. Kati nga mihi i konei. Ka hurt ki te reo pakeha."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841417;page=ssd;view=plaintext;seq=351;num=2837,288,"Friday, 14th October, 1949",50,Mr. OMANA,96,42,6,94.12,"E nga hau e wha o te Motit, tena koutou. Tena koutou i roto i nga manaakitanga a to tatau Ariki. Tena koutou i te ahuatanga o nga aitua e hinga nial na e hinga atu nei. Heoi te korero, haere ki U iwi, haere ki te kainga. I tenei ra kei te tangi tatau ki a Matiu Ratana. No reira, Matiu, haere. Kanui te pouri, kanui te aroha. Kua noho mokemoke ahau to hoa i roto i te Whare. Haere e hoa! Kci te tangi nga tiiema katoa ki a koe. Kua pani te Hahi Rataiia. E to hoa haere! Tenei ano te tangi atit ki te whanau e noho mai na i te pa o Ratana. Iriaka kia main. E piri ki te Matua i te Rangi, hei hoa mohou me nga tamariki, Matiu haere ra. Ma te wa e whakatittaki ano."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=95;num=87,289,"Friday, 30th June, 1950",128,The Hon. Mr. TIRIKATENE,17,6,3,85,"Ko nga putiputi whero o te rata kua maroke, ko te tinana rakau, kua hinga kt runga i te moenga kawakawa o Hinc-nuite-po. Hacre c koro."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=313;num=305,289,"Wednesday, 12th July, 1950",380,Mrs. RATANA,55,10,3,94.83,"E te mauri o te motu, kingi Koroki, te ihi, te mana, term koe, tena koe, tena koe, me to whaea me Te Puea, tena korua—o tipuna, korua, kuia, maatua, whaea. Tena koutou katoa. E te iwi morehu mai i te rercnga wairua, Maunganui, Tamaki, Mokau, Mangatoatoa, Parininihi, Waitotara, Tawhitikuri, Miria te Kakara, Whitireia, Whanganui-a-Tara, whiti ki te Waipounamu me Wharekauri, tena koutou, tcna koutou, tena koutou."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=313;num=305,289,"Wednesday, 12th July, 1950",382,Mrs. RATANA,15,2,8,65.22,"To the remnant peoples from Cape Reinga, Maunganui, Tamaki, Mokau, Mangatoatoa, Parininihi, Waitotara, Tawhitikuri, Miria te Kakara, Whitireia, Whanganui-a-Tara thence to the Waipounamu, Wharekauri, greetings."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=412;num=404,289,"Friday, 14th July, 1950",269,Mr. OMANA,142,76,10,93.42,"E nga hau e wha o te motu: Tai-Tokerau, Tai-hauauru, Waipounamu, me te Tai-Rawhiti, Tena koutou katoa. I te wa i ivhai korero ai ahau ki a koutou i tera Paremata tae mai ki tenei wa, ka nui o koutou kua pa he aitua, no reira, ka tuku atu ahau i taku aroha. Tena koe e Apirana, ka nui te aroha he rongo kei te mauiui koe. Ka inoi tonu ahau kia piki te ora ki to tinana, kia tu ai koe ki waenganui o nga iwi o te motu ka tae ki to marae i Waiomatatini, i nga ra o Hepetema. Kia tae mai ano koe ki roto o te Whare Paremata, he mema no te Whare Ariki. Ka nui taku whakamihi ki te komiti o Mangatu, ki te tiamana, Kani Te Ua, me te hekeretari, Eddie Hooper, ka nui te pai o ta koutou mahi. Ka rua tati te wehcnga 0 Mangatu ki waho o te trust ka whakakaporeihanatia me tona komiti whakahaere. 1 taua wa e tata ana ki te £130,000 te mokete i te korero a te hekeretari, i tenei wa e ki ana a ia kua rite taua mokete. I roto i tenei taima poto, he mea whakamiharo tenei. Enei whenua mai rano kaore e heke iho ana te mokete i te £100,000. I te wa i timata tenei komiti £130,000 te mokete."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=463;num=455,289,"Tuesday, 18th July, 1950",452,Mr. PAIKEA (Northern Maori District),3,0,3,50,"Ruapotaka, in the Tamaki area; Onehunga."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=463;num=455,289,"Tuesday, 18th July, 1950",484,Mr. PAIKEA,22,10,4,84.62,"E nga hau e wha, tena koutou. I o tatou aitua kua hinga nei ki runga i o tat on tint marae. Tena koutou i te aitua 0 Apirana Ngata kua hinga nei i tenei ra."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=463;num=455,289,"Tuesday, 18th July, 1950",488,The Hon. Mr. HOLYOAKE,6,2,0,100,Au mea kaore mohio ki te korero Maori.
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=572;num=564,289,"Thursday, 20th July, 1950",71,The Hon. Mr. TIRIKATENE (Southern Maori District),348,154,3,99.15,"Na te mamae i huaina ake at i te reo o tatou tupuna kua riro i te ringa kaha o aitua, kua haruru ki te whenua te totaranui o te waonui a Tane. Haruru ana tona hinganga ano he whatitiri e paoho ana ki nga topito o te motu. Aku mihi taurangi ki to tatou hoa, kua pikituria atu nei e ia te pae maunga, te tihi o Hikurangi. Kua hcke atu ia ki Paerau ki te reinga, te ao o te wahangutanga e pukci mai ra nga koiwi o nga tupuna o nga matua. Kia huri ake au ki nga awa wairere e tere nei: a Waiapu, a Waikato, a Whanganui, a W aimakariri. Huiatu ki nga kopua moana: a Rotorua, a Rotoiti, a Taupo, a Wanaka. He kahui tokomaha, he wai i pupu mai i nga matapuna o Papatuanuku, e tere atu ra ki te waha o te Parata, ano he waikamo, he roimata c ripo kau ana i te piko awa, e tangi ana i te kawenga o te mamae te aroha. Tenei tatou nga mema Maori o te Whare Paremata e tuohu nei. He kawenga na te aroha ki a Ta Apirana Ngata, e haehae nei i o tatou tinana ki to tatou matua. Ko tatou nei ana tamariki, nga mea tane, me nga mea wahine Haere e te hikongauira, haere atu me to whanau e pukai mai ra i te marae o Tumatauenga. Haere atu koutou. Hoe atu i runga i nga waka wairua; whakawhiti i te moanapuhoru ki te huinga o te kahurangi, kaore he hokinga mai. Nga mihi taurangi kia koe e Ngata mo au tino hanga pai ki to iwi Maori. Tenei o hanga hei rahui mai ma o iwi maha; nga moteatea a nga tupuna, nga waiata, nga rarangi whakapapa, nga patere, me nga mahi whakairo. Nau i whakaora nga whare wananga, nga whare karakia hei whakamaharatanga mo nga wa kei te takahuri mai. E tautoko ana ahau i nga mihi ki a koe e Ta Apirana Ngata, te uri o nga tangata. Haere te whetumataiata, haere atu i te marae wharanui o Porourangi ki te tihi o to maunga o Hikurangi. Te ao katoa kei te tangi kia koe te Emepaea, nga moutere o te kotahitanga o te ao kei te tangi kia koe. Haere koe te pouraiti o te pakeha me nga iwi Maori. E kore koe e warewaretia i nga ra kei te haere mai i muri nei. Ahakoa ngaro noa koe ko au mahi tu tonu i roto i tenei Whare Paremata. Oti pu i a koe nga ture whaitikanga, kaore he mea i kore te oti. O nga mea i oti, ko te ipuakura e kore e piri kia koe. Haere atu te tama kotahi, te nui o tenei motu, te tangata i herea ki te kupu o te Maoritanga. Ma te ao koe e tangi i muri nei. Ki to whanau pani, me te iwi i uhia ki te kapua pouri, tangohia toku aroha hei mutunga ake mo taku tangi."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841425;page=ssd;view=plaintext;seq=572;num=564,289,"Thursday, 20th July, 1950",134,Mr. PAIKEA (Northern Maori District),39,21,1,97.5,"E kara, e Api, haere ki te iwi, haere ki te whanau a Tumatauenga. Haere ki o matua tupuna. Haere ki te kainga tuturu mo taua mo te tangata. Ko Hikurangi te maunga, ko Waiapu te awa, ko Apirana Ngata te tangata. Kua riro to tinana ko te wairua me o mahi kei waenganui i a matou. Haere e koro, haere."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841433;page=ssd;view=plaintext;seq=9;num=1009,290,"Thursday, 3rd August, 1950",215,The Hon. Mr. MARUMARU,19,9,2,90.48,"Tihe! Mauriora! Piki mai, kake mai! Haria tna.i tc wai ora ki ahau. E tutehu ana taku woe i te po. Po, po! Ka ao, ka ao, ka awatea!"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841433;page=ssd;view=plaintext;seq=9;num=1009,290,"Thursday, 3rd August, 1950",225,The Hon. Mr. MARUMARU,80,34,10,88.89,"Kua to tend whetu mamma; kua takitaki nga whetu o te huihui o Matariki; kua hi»(ja tenel totara nut ki te zvao nui a Tane; kua kore te whakangunguhau 0 nga manu o te rangi; kua hinga te pou tokomanawa o te whare—Porourangi; kua noho pani te iwi. Aue! te pouri, te tangi e! Kua hoki a ia ki Tawhitinui, ki Tcnvhitipamamao, ki te Honoiwairua. Kua manu a ia i runga i te waka o tenei tanqata kaha o Aitua. He mea waihanga 1 roto i nga pouritanga maha o tenei ao. Kua whiti a ia i nga moana tuauriuri ki te po. He tokotoko taokotahi he turanga; he tokotoko rangi ka ngaro te kai. Ka mate te tangata. Haere, haere, haere!"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841508;page=ssd;view=plaintext;seq=626;num=4584,293,"Monday, 27th November, 1950",535,The Hon. Mr. CORBETT (Minister of Lands),4,1,4,50,"This applies particularly to Te Kuiti, Otorohanga, and Taumarunui."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841516;page=ssd;view=plaintext;seq=34;num=26,294,"THURSDAY, 28 JUNE, 1951",110,The Hon. Mr. TIRIKATENE,37,13,2,94.87,"E te Honors Pika me nga Honore Memo, kei te tautoko ahau i nga mihi me nga kupu tangi a te Honore Pirimia, me te Honore Naahi, ki te matua o te iwi Maori, ki a te Honore Pita Pereiha. Haera e koro, haere ki te kainga, ki te iwi nui tonu."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841516;page=ssd;view=plaintext;seq=34;num=26,294,"THURSDAY, 28 JUNE, 1951",115,The Hon. Mr. TIRIKATENE,9,8,0,100,"E Tiri, kia pai te tiaki i to tatau kaumatua. Haria to matou aroha ki a ia."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841516;page=ssd;view=plaintext;seq=34;num=26,294,"THURSDAY, 28 JUNE, 1951",127,The Hon. Mr. TIRIKATENE,12,11,2,85.71,"E pa haere, whiti atu ki tua o te arai, ki tc kainga tuturu. Moe mai ra e Pita, i roto i to nincnga roa."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841516;page=ssd;view=plaintext;seq=34;num=26,294,"THURSDAY, 28 JUNE, 1951",131,The Hon. Mr. CORBETT (Minister of Maori Affairs),5,0,5,50,Tirikatetu place on the marae of Pomare and Te Rangihiroa.
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841516;page=ssd;view=plaintext;seq=34;num=26,294,"THURSDAY, 28 JUNE, 1951",216,Mr. SPEAKER,23,10,3,88.46,"Haere ra e Pita Pereiha, tc tangata arohanui ki te i wi Maori. Ka tika tc ingoa koia te matua o te iwi Maori. Ka nui te aroha me te. puuri. Haerc ra e Pita Pereiha."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841516;page=ssd;view=plaintext;seq=34;num=26,294,"THURSDAY, 28 JUNE, 1951",225,Mr. SPEAKER,34,25,9,79.07,"Kua hoki a ia ki Tait'hitinui, ki Tawhittpamamas, ki te Honoiwairua. Kua maunu a ia i runga i te waka o tenet tangata kaha o Aitua. He inea waihaitga i roto i nga pouritanga maha o tenei ao. Kua vhiti a ia i nga mfiana iuauriuri ki te po. He tnkotoko taokotahi he turanga, he tokotoko rangi ka ngaro te kal, ka mate te tangata. Haerc, haere, haere."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841540;page=ssd;view=plaintext;seq=175;num=1017,296,"THURSDAY, 22 NOVEMBER 1951",473,Mr. MASSEY,8,10,6,57.14,E whakatufato ana tend i nga tain/ata katoa kia kaua c kai inc/a mataitai <i tend talni inoana. He mate kei roto.
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841540;page=ssd;view=plaintext;seq=327;num=1169,296,"THURSDAY, 29 NOVEMBER 1951",395,Mr. OSBORNE,3,0,3,50,Sir Apirana Ngata speak in Maori.
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841540;page=ssd;view=plaintext;seq=327;num=1169,296,"THURSDAY, 29 NOVEMBER 1951",508,The Hon. Mr. TIRIKATENE,7,1,3,70,"Hapaingia a koutou patu! Kua timata te pakanga, which, translated, means,"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841557;page=ssd;view=plaintext;seq=14;num=6,297,"THURSDAY, 26 JUNE 1952",86,The Hon. Mr. TIRIKATENE (Southern Maori District),28,12,7,80,"Tend te reo tangi a te iwi Maori ki to tatou Kingi, kua riro net i te ringa kaha o Aitua. Hacre it te ara whanui o te tangata. Hacrc i tc papa pahekeheke i haerea c o Tupuna. Haere whakangaro i te Aoturoa. Hacre, haere, haere!"
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841557;page=ssd;view=plaintext;seq=195;num=187,297,"WEDNESDAY, 9 JULY 1952",560,The Hon. Mr. TIRIKATENE,16,2,11,59.26,"My people the Ngai Tabu, Ngati Kahungunu, Tatiawa. Ngati Raukawa, Ngati Toa, Ngati Pikiahii Rangitane, Ngati Tama, Ngati Koata, Kgad Kuia, and other tribes, who are affected b> lion."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841557;page=ssd;view=plaintext;seq=235;num=227,297,"THURSDAY, 10 JULY 1952",261,Mr. GOTZ,3,3,2,60,"we say Haere ra, ka hoki mat ano."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841557;page=ssd;view=plaintext;seq=235;num=227,297,"THURSDAY, 10 JULY 1952",264,Mr. GOTZ,6,4,6,50,"All I can say is, Haere e koro, haere ki te I'o; liaerc ki te iwi."
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841557;page=ssd;view=plaintext;seq=235;num=227,297,"THURSDAY, 10 JULY 1952",267,Mr. GOTZ,6,0,2,75,Kua pii te rtiha. kua hao te Ranqatahi.
https://babel.hathitrust.org/cgi/ssd?id=uc1.32106019841565;page=ssd;view=plaintext;seq=271;num=1171,298,"FRIDAY, 29 AUGUST 1952",536,Mr. PAIKEA,5,1,5,50,"These people are the Ngati Kahu, Te Rarawa, and the Autouri."
/cgi/ssd?id=uc1.32106019841565;page=ssd;view=plaintext;seq=989;num=1889,298,"TUESDAY, 14 OCTOBER 1952",1126,The Hon. Mr. CORBETT,5,1,4,55.56,"We also had Te Teko, Mount Maunganui, and Te Puke."
